pɑndɚ	pɑndɚ	V;NFIN	ponder	ponder
pɑp	pɑpt	V;PST	pop	popped
pɑp	pɑpt	V;V.PTCP;PST	pop	popped
pɑp	pɑpɪŋ	V;V.PTCP;PRS	pop	popping
pɑp	pɒps	V;3;SG;PRS	pop	pops
pɑp	pɑp	V;NFIN	pop	pop
pɑpkɔɹn	pəpkɔɹnd	V;PST	popcorn	popcorned
pɑpkɔɹn	pəpkɔɹnd	V;V.PTCP;PST	popcorn	popcorned
pɑpkɔɹn	pɑpkɔɹnɪŋ	V;V.PTCP;PRS	popcorn	popcorning
pɑpkɔɹn	pɑpkɔɹnz	V;3;SG;PRS	popcorn	popcorns
pɑpkɔɹn	pɑpkɔɹn	V;NFIN	popcorn	popcorn
pɑstʃɚ	pɑstɚd	V;PST	posture	postured
pɑstʃɚ	pɑstɚd	V;V.PTCP;PST	posture	postured
pɑstʃɚ	pɑstʃɚz	V;3;SG;PRS	posture	postures
pɑstʃɚ	pɑstʃɚ	V;NFIN	posture	posture
pɑstʃɚ	pɑstʃəɹɪŋ	V;V.PTCP;PRS	posture	posturing
pɑt	pɑts	V;3;SG;PRS	pot	pots
pɑt	pɑtɪd	V;PST	pot	potted
pɑt	pɑtɪd	V;V.PTCP;PST	pot	potted
pɑt	pɑtɪŋ	V;V.PTCP;PRS	pot	potting
pɑt	pɑt	V;NFIN	pot	pot
pɑtɚ	pɑtɚd	V;PST	potter	pottered
pɑtɚ	pɑtɚd	V;V.PTCP;PST	potter	pottered
pɑtɚ	pɑtəɹɪŋ	V;V.PTCP;PRS	potter	pottering
pɑtɚ	pɑtɚz	V;3;SG;PRS	potter	potters
pɑtɚ	pɑtɚ	V;NFIN	potter	potter
pɑɹ	pɑɹd	V;PST	par	parred
pɑɹ	pɑɹd	V;V.PTCP;PST	par	parred
pɑɹ	pɛɹɪŋ	V;V.PTCP;PRS	par	parring
pɑɹ	pɑɹz	V;3;SG;PRS	par	pars
pɑɹ	pɑɹ	V;NFIN	par	par
pɑɹdn̩	pɑɹdn̩d	V;PST	pardon	pardoned
pɑɹdn̩	pɑɹdn̩d	V;V.PTCP;PST	pardon	pardoned
pɑɹdn̩	pɑɹdn̩ɪŋ	V;V.PTCP;PRS	pardon	pardoning
pɑɹdn̩	pɑɹdn̩z	V;3;SG;PRS	pardon	pardons
pɑɹdn̩	pɑɹdn̩	V;NFIN	pardon	pardon
pɑɹk	pɑɹkt	V;PST	park	parked
pɑɹk	pɑɹkt	V;V.PTCP;PST	park	parked
pɑɹk	pɑɹkɪŋ	V;V.PTCP;PRS	park	parking
pɑɹk	pɑɹks	V;3;SG;PRS	park	parks
pɑɹk	pɑɹk	V;NFIN	park	park
pɑɹsɛl	pɑɹsəld	V;PST	parcel	parceled
pɑɹsɛl	pɑɹsəld	V;V.PTCP;PST	parcel	parceled
pɑɹsɛl	pɑɹslɪŋ	V;V.PTCP;PRS	parcel	parceling
pɑɹsɛl	pɑɹsɛld	V;PST	parcel	parcelled
pɑɹsɛl	pɑɹsɛld	V;V.PTCP;PST	parcel	parcelled
pɑɹsɛl	pɑɹsɛlɪŋ	V;V.PTCP;PRS	parcel	parcelling
pɑɹsɛl	pɑɹsəlz	V;3;SG;PRS	parcel	parcels
pɑɹsɛl	pɑɹsɛl	V;NFIN	parcel	parcel
pɑɹt	pɑɹtɪd	V;PST	part	parted
pɑɹt	pɑɹtɪd	V;V.PTCP;PST	part	parted
pɑɹt	pɑɹtɪŋ	V;V.PTCP;PRS	part	parting
pɑɹt	pɑɹts	V;3;SG;PRS	part	parts
pɑɹt	pɑɹt	V;NFIN	part	part
pɑɹteɪk	pɑɹteɪkən	V;V.PTCP;PST	partake	partaken
pɑɹteɪk	pɑɹteɪks	V;3;SG;PRS	partake	partakes
pɑɹteɪk	pɑɹteɪk	V;NFIN	partake	partake
pɑɹteɪk	pɑɹteɪkɪŋ	V;V.PTCP;PRS	partake	partaking
pɑɹteɪk	pɑɹtuːk	V;PST	partake	partook
pɑɹti	pɑɹtid	V;PST	party	partied
pɑɹti	pɑɹtid	V;V.PTCP;PST	party	partied
pɑɹti	pɑɹtiz	V;3;SG;PRS	party	parties
pɑɹti	pɑɹtiɪŋ	V;V.PTCP;PRS	party	partying
pɑɹti	pɑɹti	V;NFIN	party	party
pɑɹtnɚ	pɑɹtnɚd	V;PST	partner	partnered
pɑɹtnɚ	pɑɹtnɚd	V;V.PTCP;PST	partner	partnered
pɑɹtnɚ	pɑɹtnəɹɪŋ	V;V.PTCP;PRS	partner	partnering
pɑɹtnɚ	pɑɹtnɚz	V;3;SG;PRS	partner	partners
pɑɹtnɚ	pɑɹtnɚ	V;NFIN	partner	partner
pɑɹtɪʃən	pɑɹtɪʃənd	V;PST	partition	partitioned
pɑɹtɪʃən	pɑɹtɪʃənd	V;V.PTCP;PST	partition	partitioned
pɑɹtɪʃən	pɑɹtɪʃənɪŋ	V;V.PTCP;PRS	partition	partitioning
pɑɹtɪʃən	pɑɹtɪʃənz	V;3;SG;PRS	partition	partitions
pɑɹtɪʃən	pɑɹtɪʃən	V;NFIN	partition	partition
pɑːɹtɪsəpeɪt	pɑːɹtɪsɪpeɪtɪd	V;PST	participate	participated
pɑːɹtɪsəpeɪt	pɑːɹtɪsɪpeɪtɪd	V;V.PTCP;PST	participate	participated
pɑːɹtɪsəpeɪt	pɑːɹtɪsəpeɪts	V;3;SG;PRS	participate	participates
pɑːɹtɪsəpeɪt	pɑːɹtɪsəpeɪt	V;NFIN	participate	participate
pɑːɹtɪsəpeɪt	pɑɹtɪsəpeɪtɪŋ	V;V.PTCP;PRS	participate	participating
pɒl	poʊld	V;PST	poll	polled
pɒl	poʊld	V;V.PTCP;PST	poll	polled
pɒl	pɑlɪŋ	V;V.PTCP;PRS	poll	polling
pɒl	poʊlz	V;3;SG;PRS	poll	polls
pɒl	pɒl	V;NFIN	poll	poll
pɒlɪs	pɑlɪst	V;PST	police	policed
pɒlɪs	pɑlɪst	V;V.PTCP;PST	police	policed
pɒlɪs	pɒlɪsɪz	V;3;SG;PRS	police	polices
pɒlɪs	pɒlɪs	V;NFIN	police	police
pɒlɪs	pɒlɪsɪŋ	V;V.PTCP;PRS	police	policing
pɒti	pɑtid	V;PST	potty	pottied
pɒti	pɑtid	V;V.PTCP;PST	potty	pottied
pɒti	pɒtiz	V;3;SG;PRS	potty	potties
pɒti	pɒtiɪŋ	V;V.PTCP;PRS	potty	pottying
pɒti	pɒti	V;NFIN	potty	potty
pɔ	pɔːd	V;PST	paw	pawed
pɔ	pɔːd	V;V.PTCP;PST	paw	pawed
pɔ	pɔɪŋ	V;V.PTCP;PRS	paw	pawing
pɔ	pɔːz	V;3;SG;PRS	paw	paws
pɔ	pɔ	V;NFIN	paw	paw
pɔn	pɔːnd	V;PST	pawn	pawned
pɔn	pɔːnd	V;V.PTCP;PST	pawn	pawned
pɔn	pɔnɪŋ	V;V.PTCP;PRS	pawn	pawning
pɔn	pɔːnz	V;3;SG;PRS	pawn	pawns
pɔn	pɔn	V;NFIN	pawn	pawn
pɔz	pɔzd	V;PST	pause	paused
pɔz	pɔzd	V;V.PTCP;PST	pause	paused
pɔz	pɔzɪz	V;3;SG;PRS	pause	pauses
pɔz	pɔz	V;NFIN	pause	pause
pɔz	pɔzɪŋ	V;V.PTCP;PRS	pause	pausing
pɔŋ	pɑndʒd	V;PST	pong	ponged
pɔŋ	pɑndʒd	V;V.PTCP;PST	pong	ponged
pɔŋ	pɑŋɪŋ	V;V.PTCP;PRS	pong	ponging
pɔŋ	pɔŋz	V;3;SG;PRS	pong	pongs
pɔŋ	pɔŋ	V;NFIN	pong	pong
pɔɪnt	pɔɪntɪd	V;PST	point	pointed
pɔɪnt	pɔɪntɪd	V;V.PTCP;PST	point	pointed
pɔɪnt	pɔɪntɪŋ	V;V.PTCP;PRS	point	pointing
pɔɪnt	pɔɪnts	V;3;SG;PRS	point	points
pɔɪnt	pɔɪnt	V;NFIN	point	point
pɔɪz	pɔɪzd	V;PST	poise	poised
pɔɪz	pɔɪzd	V;V.PTCP;PST	poise	poised
pɔɪz	pɔɪzɪz	V;3;SG;PRS	poise	poises
pɔɪz	pɔɪz	V;NFIN	poise	poise
pɔɪz	pɔɪzɪŋ	V;V.PTCP;PRS	poise	poising
pɔɪzən	pɔɪzənd	V;PST	poison	poisoned
pɔɪzən	pɔɪzənd	V;V.PTCP;PST	poison	poisoned
pɔɪzən	pɔɪzənɪŋ	V;V.PTCP;PRS	poison	poisoning
pɔɪzən	pɔɪzənz	V;3;SG;PRS	poison	poisons
pɔɪzən	pɔɪzən	V;NFIN	poison	poison
pɔɹ	pɔɹd	V;PST	pore	pored
pɔɹ	pɔɹd	V;V.PTCP;PST	pore	pored
pɔɹ	pɔɹz	V;3;SG;PRS	pore	pores
pɔɹ	pɔɹ	V;NFIN	pore	pore
pɔɹ	pɔɹɪŋ	V;V.PTCP;PRS	pore	poring
pɔɹ	pɔɹd	V;PST	pour	poured
pɔɹ	pɔɹd	V;V.PTCP;PST	pour	poured
pɔɹ	pʊɹɪŋ	V;V.PTCP;PRS	pour	pouring
pɔɹ	pɔɹz	V;3;SG;PRS	pour	pours
pɔɹ	pɔɹ	V;NFIN	pour	pour
pɔɹk	pɔɹkt	V;PST	pork	porked
pɔɹk	pɔɹkt	V;V.PTCP;PST	pork	porked
pɔɹk	pɔɹkɪŋ	V;V.PTCP;PRS	pork	porking
pɔɹk	pɔɹks	V;3;SG;PRS	pork	porks
pɔɹk	pɔɹk	V;NFIN	pork	pork
pɔɹt	pɔɹtɪd	V;PST	port	ported
pɔɹt	pɔɹtɪd	V;V.PTCP;PST	port	ported
pɔɹt	pɔɹtɪŋ	V;V.PTCP;PRS	port	porting
pɔɹt	pɔɹts	V;3;SG;PRS	port	ports
pɔɹt	pɔɹt	V;NFIN	port	port
pɔɹtɚ	pɔɹtɚd	V;PST	porter	portered
pɔɹtɚ	pɔɹtɚd	V;V.PTCP;PST	porter	portered
pɔɹtɚ	pɔɹtəɹɪŋ	V;V.PTCP;PRS	porter	portering
pɔɹtɚ	pɔɹtɚz	V;3;SG;PRS	porter	porters
pɔɹtɚ	pɔɹtɚ	V;NFIN	porter	porter
pɔɹtɪdʒ	pɔɹtɪdʒd	V;PST	portage	portaged
pɔɹtɪdʒ	pɔɹtɪdʒd	V;V.PTCP;PST	portage	portaged
pɔɹtɪdʒ	pɔɹtɪdʒɪz	V;3;SG;PRS	portage	portages
pɔɹtɪdʒ	pɔɹtɪdʒ	V;NFIN	portage	portage
pɔɹtɪdʒ	pɔɹtɪdʒɪŋ	V;V.PTCP;PRS	portage	portaging
pɔɹtɹeɪ	pɔɹtɹeɪd	V;PST	portray	portrayed
pɔɹtɹeɪ	pɔɹtɹeɪd	V;V.PTCP;PST	portray	portrayed
pɔɹtɹeɪ	pɔɹtɹeɪɪŋ	V;V.PTCP;PRS	portray	portraying
pɔɹtɹeɪ	pɔɹtɹeɪz	V;3;SG;PRS	portray	portrays
pɔɹtɹeɪ	pɔɹtɹeɪ	V;NFIN	portray	portray
pɔɹtɹeɪt	pɔɹtɹeɪtɪd	V;PST	portrait	portraited
pɔɹtɹeɪt	pɔɹtɹeɪtɪd	V;V.PTCP;PST	portrait	portraited
pɔɹtɹeɪt	pɔɹtɹeɪtɪŋ	V;V.PTCP;PRS	portrait	portraiting
pɔɹtɹeɪt	pɔɹtɹeɪts	V;3;SG;PRS	portrait	portraits
pɔɹtɹeɪt	pɔɹtɹeɪt	V;NFIN	portrait	portrait
pɔɹʃən	pɔɹʃənd	V;PST	portion	portioned
pɔɹʃən	pɔɹʃənd	V;V.PTCP;PST	portion	portioned
pɔɹʃən	pɔɹʃənɪŋ	V;V.PTCP;PRS	portion	portioning
pɔɹʃən	pɔɹʃənz	V;3;SG;PRS	portion	portions
pɔɹʃən	pɔɹʃən	V;NFIN	portion	portion
pəliːt	pɑlɪtɪd	V;PST	polite	polited
pəliːt	pɑlɪtɪd	V;V.PTCP;PST	polite	polited
pəliːt	pəlaɪts	V;3;SG;PRS	polite	polites
pəliːt	pəliːt	V;NFIN	polite	polite
pəliːt	pɑlɪtɪŋ	V;V.PTCP;PRS	polite	politing
pətɪʃən	pətɪʃənd	V;PST	petition	petitioned
pətɪʃən	pətɪʃənd	V;V.PTCP;PST	petition	petitioned
pətɪʃən	pɛtɪʃənɪŋ	V;V.PTCP;PRS	petition	petitioning
pətɪʃən	pətɪʃənz	V;3;SG;PRS	petition	petitions
pətɪʃən	pətɪʃən	V;NFIN	petition	petition
pətɹoʊl	pətɹoʊld	V;PST	patrol	patrolled
pətɹoʊl	pətɹoʊld	V;V.PTCP;PST	patrol	patrolled
pətɹoʊl	pətɹoʊlɪŋ	V;V.PTCP;PRS	patrol	patrolling
pətɹoʊl	pətɹoʊlz	V;3;SG;PRS	patrol	patrols
pətɹoʊl	pətɹoʊl	V;NFIN	patrol	patrol
pətɹənɪdʒ	pətɹɑnɪdʒd	V;PST	patronage	patronaged
pətɹənɪdʒ	pətɹɑnɪdʒd	V;V.PTCP;PST	patronage	patronaged
pətɹənɪdʒ	pətɹɒnɪdʒɪz	V;3;SG;PRS	patronage	patronages
pətɹənɪdʒ	pətɹənɪdʒ	V;NFIN	patronage	patronage
pətɹənɪdʒ	peɪtɹəneɪdʒɪŋ	V;V.PTCP;PRS	patronage	patronaging
pəvɪljən	pəvɪljənd	V;PST	pavilion	pavilioned
pəvɪljən	pəvɪljənd	V;V.PTCP;PST	pavilion	pavilioned
pəvɪljən	pævɪljənɪŋ	V;V.PTCP;PRS	pavilion	pavilioning
pəvɪljən	pəvɪljənz	V;3;SG;PRS	pavilion	pavilions
pəvɪljən	pəvɪljən	V;NFIN	pavilion	pavilion
pəzɛs	pəzɛst	V;PST	possess	possessed
pəzɛs	pəzɛst	V;V.PTCP;PST	possess	possessed
pəzɛs	pəzɛsɪz	V;3;SG;PRS	possess	possesses
pəzɛs	pəzɛsɪŋ	V;V.PTCP;PRS	possess	possessing
pəzɛs	pəzɛs	V;NFIN	possess	possess
pəzɛʃən	pəzɛʃənd	V;PST	possession	possessioned
pəzɛʃən	pəzɛʃənd	V;V.PTCP;PST	possession	possessioned
pəzɛʃən	pəzɛʃənɪŋ	V;V.PTCP;PRS	possession	possessioning
pəzɛʃən	pəzɛʃənz	V;3;SG;PRS	possession	possessions
pəzɛʃən	pəzɛʃən	V;NFIN	possession	possession
pəzɪʃən	pəzɪʃənd	V;PST	position	positioned
pəzɪʃən	pəzɪʃənd	V;V.PTCP;PST	position	positioned
pəzɪʃən	pəzɪʃənɪŋ	V;V.PTCP;PRS	position	positioning
pəzɪʃən	pəzɪʃənz	V;3;SG;PRS	position	positions
pəzɪʃən	pəzɪʃən	V;NFIN	position	position
pəɹeɪd	pəɹeɪdɪd	V;PST	parade	paraded
pəɹeɪd	pəɹeɪdɪd	V;V.PTCP;PST	parade	paraded
pəɹeɪd	pəɹeɪdz	V;3;SG;PRS	parade	parades
pəɹeɪd	pəɹeɪd	V;NFIN	parade	parade
pəɹeɪd	pəɹeɪdɪŋ	V;V.PTCP;PRS	parade	parading
pəɹoʊl	pæɹoʊld	V;PST	parole	paroled
pəɹoʊl	pæɹoʊld	V;V.PTCP;PST	parole	paroled
pəɹoʊl	pəɹoʊlz	V;3;SG;PRS	parole	paroles
pəɹoʊl	pəɹoʊl	V;NFIN	parole	parole
pəɹoʊl	pæɹoʊlɪŋ	V;V.PTCP;PRS	parole	paroling
pəɹpɛtʃueɪt	pɝpɪtʃueɪtɪd	V;PST	perpetuate	perpetuated
pəɹpɛtʃueɪt	pɝpɪtʃueɪtɪd	V;V.PTCP;PST	perpetuate	perpetuated
pəɹpɛtʃueɪt	pɚpɛtʃueɪts	V;3;SG;PRS	perpetuate	perpetuates
pəɹpɛtʃueɪt	pəɹpɛtʃueɪt	V;NFIN	perpetuate	perpetuate
pəɹpɛtʃueɪt	pɝpɪtʃueɪtɪŋ	V;V.PTCP;PRS	perpetuate	perpetuating
pɚfjuːm	pɚfjuːmd	V;PST	perfume	perfumed
pɚfjuːm	pɚfjuːmd	V;V.PTCP;PST	perfume	perfumed
pɚfjuːm	pɚfjuːmz	V;3;SG;PRS	perfume	perfumes
pɚfjuːm	pɚfjuːm	V;NFIN	perfume	perfume
pɚfjuːm	pɚfjuːmɪŋ	V;V.PTCP;PRS	perfume	perfuming
pɚfɔɹm	pɚfɔɹmd	V;PST	perform	performed
pɚfɔɹm	pɚfɔɹmd	V;V.PTCP;PST	perform	performed
pɚfɔɹm	pɚfɔɹmɪŋ	V;V.PTCP;PRS	perform	performing
pɚfɔɹm	pɚfɔɹmz	V;3;SG;PRS	perform	performs
pɚfɔɹm	pɚfɔɹm	V;NFIN	perform	perform
pɚfɛkʃən	pɚfɛkʃənd	V;PST	perfection	perfectioned
pɚfɛkʃən	pɚfɛkʃənd	V;V.PTCP;PST	perfection	perfectioned
pɚfɛkʃən	pɚfɛkʃənɪŋ	V;V.PTCP;PRS	perfection	perfectioning
pɚfɛkʃən	pɚfɛkʃənz	V;3;SG;PRS	perfection	perfections
pɚfɛkʃən	pɚfɛkʃən	V;NFIN	perfection	perfection
pɚsiv	pɚsiːvd	V;PST	perceive	perceived
pɚsiv	pɚsiːvd	V;V.PTCP;PST	perceive	perceived
pɚsiv	pɚsivz	V;3;SG;PRS	perceive	perceives
pɚsiv	pɚsiv	V;NFIN	perceive	perceive
pɚsiv	pɚsivɪŋ	V;V.PTCP;PRS	perceive	perceiving
pɚsu	pɚsud	V;PST	pursue	pursued
pɚsu	pɚsud	V;V.PTCP;PST	pursue	pursued
pɚsu	pɝsuɪz	V;3;SG;PRS	pursue	pursues
pɚsu	pɚsu	V;NFIN	pursue	pursue
pɚsu	pɚsuɪŋ	V;V.PTCP;PRS	pursue	pursuing
pɚsweɪd	pɚsweɪdɪd	V;PST	persuade	persuaded
pɚsweɪd	pɚsweɪdɪd	V;V.PTCP;PST	persuade	persuaded
pɚsweɪd	pɚsweɪdz	V;3;SG;PRS	persuade	persuades
pɚsweɪd	pɚsweɪd	V;NFIN	persuade	persuade
pɚsweɪd	pɚsweɪdɪŋ	V;V.PTCP;PRS	persuade	persuading
pɚsɪst	pɚsɪstɪd	V;PST	persist	persisted
pɚsɪst	pɚsɪstɪd	V;V.PTCP;PST	persist	persisted
pɚsɪst	pɚsɪstɪŋ	V;V.PTCP;PRS	persist	persisting
pɚsɪst	pɚsɪsts	V;3;SG;PRS	persist	persists
pɚsɪst	pɚsɪst	V;NFIN	persist	persist
pɚvɝt	pɚvɝtɪd	V;PST	pervert	perverted
pɚvɝt	pɚvɝtɪd	V;V.PTCP;PST	pervert	perverted
pɚvɝt	pɚvɝtɪŋ	V;V.PTCP;PRS	pervert	perverting
pɚvɝt	pɚvɝts	V;3;SG;PRS	pervert	perverts
pɚvɝt	pɚvɝt	V;NFIN	pervert	pervert
pɛbəl	pɛbl̩d	V;PST	pebble	pebbled
pɛbəl	pɛbl̩d	V;V.PTCP;PST	pebble	pebbled
pɛbəl	pɛbl̩z	V;3;SG;PRS	pebble	pebbles
pɛbəl	pɛbəl	V;NFIN	pebble	pebble
pɛbəl	pɛblɪŋ	V;V.PTCP;PRS	pebble	pebbling
pɛdəl	pɛdl̩d	V;PST	pedal	pedaled
pɛdəl	pɛdl̩d	V;V.PTCP;PST	pedal	pedaled
pɛdəl	pɛdəlɪŋ	V;V.PTCP;PRS	pedal	pedaling
pɛdəl	pɛdəld	V;PST	pedal	pedalled
pɛdəl	pɛdəld	V;V.PTCP;PST	pedal	pedalled
pɛdəl	pɛdɔːlɪŋ	V;V.PTCP;PRS	pedal	pedalling
pɛdəl	pɛdəlz	V;3;SG;PRS	pedal	pedals
pɛdəl	pɛdəl	V;NFIN	pedal	pedal
pɛdɪstəl	pɛdəsteɪld	V;PST	pedestal	pedestaled
pɛdɪstəl	pɛdəsteɪld	V;V.PTCP;PST	pedestal	pedestaled
pɛdɪstəl	pɛdəsteɪlɪŋ	V;V.PTCP;PRS	pedestal	pedestaling
pɛdɪstəl	pɛdɪstəlz	V;3;SG;PRS	pedestal	pedestals
pɛdɪstəl	pɛdɪstəl	V;NFIN	pedestal	pedestal
pɛk	pɛkt	V;PST	peck	pecked
pɛk	pɛkt	V;V.PTCP;PST	peck	pecked
pɛk	pɛkɪŋ	V;V.PTCP;PRS	peck	pecking
pɛk	pɛks	V;3;SG;PRS	peck	pecks
pɛk	pɛk	V;NFIN	peck	peck
pɛni	pɛnid	V;PST	penny	pennied
pɛni	pɛnid	V;V.PTCP;PST	penny	pennied
pɛni	pɛniz	V;3;SG;PRS	penny	pennies
pɛni	pɛniɪŋ	V;V.PTCP;PRS	penny	pennying
pɛni	pɛni	V;NFIN	penny	penny
pɛnsəl	pɛnsəld	V;PST	pencil	penciled
pɛnsəl	pɛnsəld	V;V.PTCP;PST	pencil	penciled
pɛnsəl	pɛnsəlɪŋ	V;V.PTCP;PRS	pencil	penciling
pɛnsəl	pɛnsɪld	V;PST	pencil	pencilled
pɛnsəl	pɛnsɪld	V;V.PTCP;PST	pencil	pencilled
pɛnsəl	pɛnsɪlɪŋ	V;V.PTCP;PRS	pencil	pencilling
pɛnsəl	pɛnsəlz	V;3;SG;PRS	pencil	pencils
pɛnsəl	pɛnsəl	V;NFIN	pencil	pencil
pɛnəns	pɪnænst	V;PST	penance	penanced
pɛnəns	pɪnænst	V;V.PTCP;PST	penance	penanced
pɛnəns	pɪnænsɪz	V;3;SG;PRS	penance	penances
pɛnəns	pɛnəns	V;NFIN	penance	penance
pɛnəns	pɪnænsɪŋ	V;V.PTCP;PRS	penance	penancing
pɛnɪtɹeɪt	pɛnɪtɹeɪtɪd	V;PST	penetrate	penetrated
pɛnɪtɹeɪt	pɛnɪtɹeɪtɪd	V;V.PTCP;PST	penetrate	penetrated
pɛnɪtɹeɪt	pɛnɪtɹeɪts	V;3;SG;PRS	penetrate	penetrates
pɛnɪtɹeɪt	pɛnɪtɹeɪt	V;NFIN	penetrate	penetrate
pɛnɪtɹeɪt	pɛnɪtɹeɪtɪŋ	V;V.PTCP;PRS	penetrate	penetrating
pɛnʃən	pɛnʃənd	V;PST	pension	pensioned
pɛnʃən	pɛnʃənd	V;V.PTCP;PST	pension	pensioned
pɛnʃən	pɛnʃənɪŋ	V;V.PTCP;PRS	pension	pensioning
pɛnʃən	pɛnʃənz	V;3;SG;PRS	pension	pensions
pɛnʃən	pɛnʃən	V;NFIN	pension	pension
pɛp	pɛpt	V;PST	pep	pepped
pɛp	pɛpt	V;V.PTCP;PST	pep	pepped
pɛp	pɛpɪŋ	V;V.PTCP;PRS	pep	pepping
pɛp	pɛps	V;3;SG;PRS	pep	peps
pɛp	pɛp	V;NFIN	pep	pep
pɛpɚ	pɛpɚd	V;PST	pepper	peppered
pɛpɚ	pɛpɚd	V;V.PTCP;PST	pepper	peppered
pɛpɚ	pɛpɚɪŋ	V;V.PTCP;PRS	pepper	peppering
pɛpɚ	pɛpɚz	V;3;SG;PRS	pepper	peppers
pɛpɚ	pɛpɚ	V;NFIN	pepper	pepper
pɛt	pɛts	V;3;SG;PRS	pet	pets
pɛt	pɛtɪd	V;PST	pet	petted
pɛt	pɛtɪd	V;V.PTCP;PST	pet	petted
pɛt	pɛtɪŋ	V;V.PTCP;PRS	pet	petting
pɛt	pɛt	V;NFIN	pet	pet
pɛəɹənt	pɛɹəntɪd	V;PST	parent	parented
pɛəɹənt	pɛɹəntɪd	V;V.PTCP;PST	parent	parented
pɛəɹənt	pɛəɹəntɪŋ	V;V.PTCP;PRS	parent	parenting
pɛəɹənt	pɛɹənts	V;3;SG;PRS	parent	parents
pɛəɹənt	pɛəɹənt	V;NFIN	parent	parent
pɛɡ	pɛɡd	V;PST	peg	pegged
pɛɡ	pɛɡd	V;V.PTCP;PST	peg	pegged
pɛɡ	pɛɡɪŋ	V;V.PTCP;PRS	peg	pegging
pɛɡ	pɛɡz	V;3;SG;PRS	peg	pegs
pɛɡ	pɛɡ	V;NFIN	peg	peg
pɛɹ	pɛɹd	V;PST	pair	paired
pɛɹ	pɛɹd	V;V.PTCP;PST	pair	paired
pɛɹ	pɛɹɪŋ	V;V.PTCP;PRS	pair	pairing
pɛɹ	pɛɹz	V;3;SG;PRS	pair	pairs
pɛɹ	pɛɹ	V;NFIN	pair	pair
pɛɹədi	pɛɹədaɪd	V;PST	parody	parodied
pɛɹədi	pɛɹədaɪd	V;V.PTCP;PST	parody	parodied
pɛɹədi	pɛɹədiz	V;3;SG;PRS	parody	parodies
pɛɹədi	pɛɹədaɪɪŋ	V;V.PTCP;PRS	parody	parodying
pɛɹədi	pɛɹədi	V;NFIN	parody	parody
pɛɹəksaɪd	pəɹɑksaɪdɪd	V;PST	peroxide	peroxided
pɛɹəksaɪd	pəɹɑksaɪdɪd	V;V.PTCP;PST	peroxide	peroxided
pɛɹəksaɪd	pəɹɒksɪdz	V;3;SG;PRS	peroxide	peroxides
pɛɹəksaɪd	pɛɹəksaɪd	V;NFIN	peroxide	peroxide
pɛɹəksaɪd	pəɹɑksaɪdɪŋ	V;V.PTCP;PRS	peroxide	peroxiding
pɛɹət	pɛɹətɪd	V;PST	parrot	parroted
pɛɹət	pɛɹətɪd	V;V.PTCP;PST	parrot	parroted
pɛɹət	pɛɹətɪŋ	V;V.PTCP;PRS	parrot	parroting
pɛɹət	pɛɹəts	V;3;SG;PRS	parrot	parrots
pɛɹət	pɛɹətɪd	V;PST	parrot	parrotted
pɛɹət	pɛɹətɪd	V;V.PTCP;PST	parrot	parrotted
pɛɹət	pɛɹət	V;NFIN	parrot	parrot
pɛɹəɡɹæf	pæɹəɡɹæft	V;PST	paragraph	paragraphed
pɛɹəɡɹæf	pæɹəɡɹæft	V;V.PTCP;PST	paragraph	paragraphed
pɛɹəɡɹæf	pɛɹəɡɹæfɪŋ	V;V.PTCP;PRS	paragraph	paragraphing
pɛɹəɡɹæf	pɛɹəɡɹæfs	V;3;SG;PRS	paragraph	paragraphs
pɛɹəɡɹæf	pɛɹəɡɹæf	V;NFIN	paragraph	paragraph
pɛɹɪl	pɛɹɪld	V;PST	peril	periled
pɛɹɪl	pɛɹɪld	V;V.PTCP;PST	peril	periled
pɛɹɪl	pɛɹɪlɪŋ	V;V.PTCP;PRS	peril	periling
pɛɹɪl	pɛɹɪlz	V;3;SG;PRS	peril	perils
pɛɹɪl	pɛɹɪl	V;NFIN	peril	peril
pɛɹɪʃ	pɛɹɪʃt	V;PST	parish	parished
pɛɹɪʃ	pɛɹɪʃt	V;V.PTCP;PST	parish	parished
pɛɹɪʃ	pɛɹɪʃɪz	V;3;SG;PRS	parish	parishes
pɛɹɪʃ	pɛɹɪʃɪŋ	V;V.PTCP;PRS	parish	parishing
pɛɹɪʃ	pɛɹɪʃ	V;NFIN	parish	parish
pɛɹɪʃ	pɛɹɪʃt	V;PST	perish	perished
pɛɹɪʃ	pɛɹɪʃt	V;V.PTCP;PST	perish	perished
pɛɹɪʃ	pɛɹɪʃɪz	V;3;SG;PRS	perish	perishes
pɛɹɪʃ	pɛɹɪʃɪŋ	V;V.PTCP;PRS	perish	perishing
pɛɹɪʃ	pɛɹɪʃ	V;NFIN	perish	perish
pɝdʒ	pɝdʒd	V;PST	purge	purged
pɝdʒ	pɝdʒd	V;V.PTCP;PST	purge	purged
pɝdʒ	pɝdʒɪz	V;3;SG;PRS	purge	purges
pɝdʒ	pɝdʒ	V;NFIN	purge	purge
pɝdʒ	pɝdʒɪŋ	V;V.PTCP;PRS	purge	purging
pɝfɪkt	pɚfɛktɪd	V;PST	perfect	perfected
pɝfɪkt	pɚfɛktɪd	V;V.PTCP;PST	perfect	perfected
pɝfɪkt	pɚfɛktɪŋ	V;V.PTCP;PRS	perfect	perfecting
